WKT,name,description
"GEOMETRYCOLLECTION (POLYGON ((106.8234416 -6.4651299, 106.8219117 -6.46593, 106.8233708 -6.465333, 106.8234416 -6.4651299)), POLYGON ((106.8234416 -6.4651299, 106.8235425 -6.4650771, 106.8250874 -6.4604717, 106.8251138 -6.4597502, 106.8249158 -6.4608981, 106.8234416 -6.4651299)), POLYGON ((106.8251138 -6.4597502, 106.8254307 -6.4579131, 106.8310097 -6.4579984, 106.8330697 -6.4584249, 106.8333272 -6.4549281, 106.8315247 -6.4532224, 106.8322114 -6.4513461, 106.8342713 -6.4482757, 106.8415669 -6.4472523, 106.8464593 -6.4425614, 106.8463734 -6.4379558, 106.8484334 -6.4344589, 106.8526391 -6.4360794, 106.8528966 -6.4395763, 106.8538407 -6.4480199, 106.8546132 -6.4550134, 106.8559865 -6.4574014, 106.8650845 -6.4584249, 106.8764142 -6.458766, 106.8821648 -6.4591924, 106.8835381 -6.4561221, 106.8822507 -6.4527107, 106.8826798 -6.4506638, 106.8813923 -6.4492139, 106.8819073 -6.4480199, 106.8837956 -6.4486169, 106.8833665 -6.4466553, 106.8825081 -6.4462288, 106.8828515 -6.4435849, 106.8839673 -6.4452906, 106.8852547 -6.4452906, 106.8848256 -6.4436702, 106.8851689 -6.4423055, 106.8868855 -6.4428173, 106.8872288 -6.4405998, 106.885598 -6.4401733, 106.8862847 -6.4371029, 106.887658 -6.4376146, 106.8888596 -6.4351412, 106.8894604 -6.4342031, 106.8921212 -6.4339472, 106.8908337 -6.4323267, 106.8903187 -6.4311326, 106.8928937 -6.4280621, 106.8920354 -6.4272092, 106.8939236 -6.4264416, 106.8953827 -6.4282327, 106.8948678 -6.4253328, 106.8968419 -6.4255887, 106.8981293 -6.4261004, 106.8991593 -6.4264416, 106.9047383 -6.4197462, 106.9105748 -6.4146286, 106.9195012 -6.4129227, 106.9176129 -6.4087433, 106.9158963 -6.4058433, 106.9153813 -6.4024315, 106.9164113 -6.396802, 106.9176129 -6.3937313, 106.9126347 -6.3942431, 106.9062832 -6.3939019, 106.9004468 -6.3966314, 106.9006184 -6.3927078, 106.904395 -6.3910018, 106.9035367 -6.3846898, 106.9016484 -6.3802542, 106.9035367 -6.3766717, 106.9047383 -6.3691652, 106.9083432 -6.3642178, 106.9098881 -6.3623411, 106.9063576 -6.3606208, 106.9031818 -6.3644594, 106.9019917 -6.3693358, 106.8982037 -6.3693215, 106.8949421 -6.3706864, 106.8889339 -6.3677861, 106.8878181 -6.3693215, 106.8830116 -6.3696627, 106.8833549 -6.3651418, 106.8811233 -6.3666772, 106.8786343 -6.3641182, 106.8784626 -6.360962, 106.8763168 -6.361815, 106.871682 -6.360109, 106.8739136 -6.3566969, 106.8714245 -6.3527729, 106.8624123 -6.3573793, 106.860009 -6.3537112, 106.8558891 -6.3524317, 106.8561466 -6.3483371, 106.85443 -6.3462045, 106.8540009 -6.3429629, 106.8502243 -6.3402331, 106.8517693 -6.3372474, 106.849881 -6.336309, 106.8470486 -6.3383564, 106.8464478 -6.3419392, 106.8413837 -6.3419392, 106.8381222 -6.3412568, 106.8353756 -6.3437306, 106.8398388 -6.3444984, 106.8377789 -6.3467163, 106.8396786 -6.3531284, 106.8357189 -6.3519199, 106.8352039 -6.3547349, 106.8276508 -6.3569528, 106.8216427 -6.3554173, 106.8212994 -6.3566969, 106.8156345 -6.356185, 106.8107422 -6.3641182, 106.8033607 -6.3631798, 106.7998417 -6.365483, 106.7949493 -6.3651418, 106.7932327 -6.363521, 106.7934044 -6.3600237, 106.7930576 -6.3594772, 106.7924568 -6.3589654, 106.7937477 -6.3541378, 106.7926319 -6.3524317, 106.7940052 -6.3512374, 106.7922028 -6.3482518, 106.795636 -6.3462898, 106.7964943 -6.346631, 106.7984684 -6.3444984, 106.800185 -6.3404037, 106.7988117 -6.3392948, 106.7989834 -6.3346029, 106.8036182 -6.3293139, 106.8048199 -6.3239395, 106.8061073 -6.3241954, 106.8081673 -6.3189062, 106.8075664 -6.3179678, 106.8092831 -6.3147261, 106.806794 -6.3142995, 106.8064506 -6.3151526, 106.7922028 -6.3157498, 106.7903145 -6.3147261, 106.7894562 -6.3165176, 106.7795393 -6.3160991, 106.7789385 -6.3172934, 106.7793677 -6.319682, 106.7789385 -6.3207058, 106.7790243 -6.3218148, 106.7779085 -6.3228385, 106.778681 -6.3237769, 106.7787668 -6.3272745, 106.7777369 -6.326592, 106.7766211 -6.3271892, 106.777651 -6.3274451, 106.7767069 -6.3311986, 106.776645 -6.3327642, 106.7752717 -6.3330202, 106.7758725 -6.3340438, 106.775615 -6.3355794, 106.7764734 -6.3359206, 106.7743276 -6.3363471, 106.7751859 -6.337712, 106.7727826 -6.3379679, 106.7735551 -6.3389063, 106.7730401 -6.3396741, 106.7737268 -6.3406977, 106.7732118 -6.3417214, 106.7737268 -6.3425744, 106.7727826 -6.3439393, 106.7744134 -6.3450483, 106.7740701 -6.3464132, 106.7732976 -6.3473515, 106.7741559 -6.3483752, 106.7735551 -6.3506784, 106.7718385 -6.3501666, 106.771581 -6.3524698, 106.7706369 -6.3520432, 106.7699502 -6.3532375, 106.7709802 -6.3546024, 106.7707227 -6.3573321, 106.7698644 -6.3565643, 106.7623364 -6.3570911, 106.7601048 -6.3584559, 106.7590748 -6.361015, 106.7535817 -6.3608444, 106.7508351 -6.3605032, 106.7489468 -6.3608444, 106.7228543 -6.3603326, 106.7201077 -6.3606738, 106.7192494 -6.3623798, 106.7207943 -6.3632328, 106.7183911 -6.3645977, 106.7175328 -6.3681803, 106.7177044 -6.3712511, 106.7207943 -6.3731278, 106.7226826 -6.3744926, 106.7213093 -6.3761986, 106.7233692 -6.3770516, 106.7216526 -6.3804635, 106.7230259 -6.3814871, 106.7221676 -6.3848991, 106.7235409 -6.3867756, 106.7257725 -6.3854108, 106.7274891 -6.3869462, 106.7262875 -6.388311, 106.7288624 -6.3888228, 106.7271458 -6.3903581, 106.7274891 -6.3925758, 106.7288624 -6.3930876, 106.7268025 -6.3949642, 106.7288624 -6.3961583, 106.7290341 -6.398376, 106.7304074 -6.3990584, 106.7297207 -6.4012761, 106.7309224 -6.4022996, 106.7309224 -6.4043467, 106.732124 -6.4060526, 106.7314373 -6.4084408, 106.7334973 -6.4091232, 106.731094 -6.4103173, 106.7309224 -6.4127055, 106.7304162 -6.4148205, 106.7328194 -6.4142235, 106.734536 -6.4160999, 106.7365101 -6.4183175, 106.7373685 -6.4194263, 106.7359093 -6.4203646, 106.7362527 -6.4213028, 106.7356518 -6.4227527, 106.7362527 -6.4242027, 106.7359093 -6.4247997, 106.7349652 -6.4264203, 106.7334202 -6.4265056, 106.7334202 -6.4285526, 106.7348794 -6.4298319, 106.7363385 -6.4311966, 106.7372826 -6.4334141, 106.7374543 -6.4360581, 106.7384842 -6.4363993, 106.7388276 -6.4388727, 106.7408875 -6.4391285, 106.7455224 -6.4384462, 106.7511872 -6.4384462, 106.7562512 -6.4392138, 106.7612294 -6.438958, 106.7670659 -6.4393844, 106.773074 -6.4398961, 106.7770222 -6.4399814, 106.7806271 -6.4392991, 106.7868069 -6.4398961, 106.7925576 -6.4397256, 106.7931584 -6.4417512, 106.7963341 -6.4416659, 106.7965058 -6.445248, 106.795905 -6.4472949, 106.7961625 -6.4499388, 106.7961625 -6.4525827, 106.8019131 -6.4524974, 106.8023423 -6.4494271, 106.8046058 -6.4428402, 106.8056038 -6.4411542, 106.8049172 -6.4438834, 106.816161 -6.4447363, 106.8191651 -6.4437981, 106.8240574 -6.4455039, 106.8229416 -6.4485742, 106.8209675 -6.4508343, 106.8211392 -6.4542458, 106.8238 -6.4554398, 106.8252591 -6.455781, 106.8251138 -6.4597502), (106.8047455 -6.4424335, 106.8103245 -6.4314311, 106.8038872 -6.444054, 106.8046058 -6.4428402, 106.8047455 -6.4424335)))",Kota Depok,
